,n_mu,n_std,eta_mu,eta_std,s0_mu,s0_std,R_mu,R_std,d_mu,d_std
112,0.5097514716574109,0.1512196974652793,0.5086688963167343,0.15365901024197198,0.5104161403363083,0.14016691626630245,0.5084374076199707,0.15407077660918816,0.4978852900567512,0.143226811705878
113,0.5098967305712971,0.1496731631652931,0.5088302943516769,0.15210174302998372,0.5105528152045439,0.1386677969616191,0.5082748749227607,0.15255079400284252,0.49802840440289914,0.14173939190997656
114,0.5100700403812842,0.14814348652472267,0.5089483273774343,0.15056113830566742,0.5107401620858264,0.13718651121364395,0.5081139906737474,0.15104795891688214,0.4981935237607553,0.1402699461813709
115,0.5102538947079305,0.14663047403103407,0.509014668506045,0.14903701267535965,0.5109621903408148,0.13572281739598857,0.5079713535958227,0.14956208740118565,0.4983622978989894,0.13881824855097108
116,0.510430638416416,0.1451339353738389,0.5090271125171728,0.14752918506145246,0.5112012153591449,0.13427647873953394,0.5078609482989636,0.14809299825342803,0.4985170957511535,0.13738407740899397
117,0.5105842639231795,0.14365368324080094,0.5089897355164508,0.1460374764002999,0.5114392006356545,0.132847263378376,0.5077928464968736,0.1466405131871247,0.498642340140516,0.13596721514586219
118,0.5107019894662366,0.1421895330854566,0.508912271933,0.1445617096010676,0.511659093594641,0.13143494428995353,0.5077722585334326,0.14520445683601163,0.4987256462801213,0.13456744801331402
119,0.5107754473337364,0.14074130300263363,0.5088087599319844,0.14310170978804776,0.511846052163065,0.13003929920862822,0.5077990428474911,0.1437846564817938,0.49875866701761384,0.13318456612317434
120,0.5108013767136697,0.13930881364732006,0.5086956359232477,0.14165730458903752,0.5119884866794524,0.1286601104098352,0.5078677706214945,0.14238094176362268,0.49873759487526986,0.13181836342369085
121,0.5107817966762116,0.1378918880901728,0.5085895722883649,0.14022832421454715,0.5120788756210897,0.12729716426578125,0.5079684176878512,0.14099314460647477,0.4986633214810635,0.13046863755898458
122,0.5107236782826239,0.13649035164925552,0.5085053850593831,0.1388146013027391,0.5121143192007741,0.12595025068649748,0.5080876724242667,0.13962109928872724,0.49854127203785537,0.1291351895714307
123,0.5106381127954343,0.13510403183549125,0.5084542552620342,0.13741597069290598,0.512096754494196,0.12461916270780213,0.508210692523114,0.13826464244045844,0.498380897772124,0.1278178235249218
124,0.5105389654314225,0.13373275845138974,0.5084424024500583,0.13603226925968712,0.5120327309759173,0.12330369638642431,0.5083230129642279,0.13692361292362207,0.49819478648877047,0.12651634630989872
125,0.5104411035366381,0.13237636372690031,0.5084703357353679,0.13466333582250872,0.5119327073700908,0.12200365094277973,0.5084123115432225,0.13559785168189162,0.49799741404002174,0.12523056785077172
126,0.5103584452804629,0.1310346823566122,0.5085328443433589,0.1333090111102564,0.5118099472904182,0.12071882898123554,0.5084698412193647,0.13428720162456584,0.49780367362628597,0.12396030156085536
127,0.5103021504446572,0.12970755140409995,0.5086198350841666,0.13196913777894698,0.5116791632491359,0.11944903665107282,0.5084914120829133,0.13299150757965214,0.49762738087973973,0.12270536460360908
128,0.5102792265844043,0.1283948101243615,0.5087179508737687,0.13064356045788592,0.511555056901788,0.11819408367703405,0.508477815143593,0.1317106163595492,0.4974799288042879,0.1214655777321673
129,0.5102917324911365,0.1270962997832831,0.5088127262165411,0.1293321257725084,0.5114508853934198,0.11695378324349008,0.5084346041085853,0.1304443769093948,0.4973692199676758,0.12024076491544283
130,0.5103366803642413,0.12581186356122956,0.508890931806529,0.12803468232708878,0.5113771835035626,0.11572795178792743,0.5083712308877213,0.1291926404043081,0.49729897493400155,0.11903075303834426
131,0.5104066430075632,0.12454134659831802,0.5089427118367073,0.12675108068142968,0.511340761895278,0.11451640880767612,0.5082996211672898,0.12795526021205164,0.497268481668828,0.11783537169276143
132,0.5104909613225774,0.12328459614397305,0.5089631215635354,0.12548117334411185,0.5113440723157132,0.11331897674226306,0.5082323538679564,0.12673209179268718,0.49727279970555527,0.1166544529672036
133,0.5105773752752729,0.12204146168526288,0.5089527792490879,0.12422481475834522,0.511385011882519,0.11213548090901727,0.5081806996326902,0.12552299263621233,0.49730339835442416,0.11548783131662128
134,0.5106538793943134,0.12081179494371494,0.5089175437821909,0.12298186125259344,0.5114572308332417,0.11096574944459044,0.5081528589407128,0.12432782223215467,0.49734919500750524,0.11433534363842872
135,0.5107105727968002,0.11959544972865546,0.5088673141755118,0.1217521709629247,0.5115509627481474,0.1098096132398139,0.508152736728634,0.12314644202062147,0.497397921275232,0.11319682946290138
136,0.5107412158858433,0.11839228171902967,0.5088141581468346,0.12053560374779408,0.5116542984465521,0.10866690587496063,0.5081794691287617,0.1219787153291195,0.4974376652153281,0.11207213106592846
137,0.510744192067164,0.11720214827299742,0.5087700570566671,0.11933202110740235,0.5117547293986464,0.10753746355699553,0.5082277534270802,0.1208245073109916,0.49745837118768566,0.1109610934791393
138,0.5107226623235062,0.11602490835127867,0.5087446446051123,0.11814128612845945,0.5118407456347905,0.10642112506896423,0.5082889005818503,0.11968368485979392,0.49745307650867593,0.10986356446066663
139,0.5106838650936131,0.11486042258101763,0.5087433747791394,0.11696326348113695,0.5119032809323599,0.1053177317446593,0.5083524344650769,0.11855611649929015,0.49741871598913867,0.10877939436661511
140,0.5106376882114287,0.1137085533864818,0.5087665167506754,0.11579781945515179,0.5119368263326716,0.10422712744238641,0.5084079827693003,0.11744167231403677,0.49735639485536554,0.10770843587287525
141,0.5105947815118808,0.11256916505900526,0.508809227073031,0.11464482198044827,0.5119400718786158,0.10314915846658422,0.5084471464580488,0.11634022395384491,0.49727110052142093,0.10665054373377789
142,0.5105645628067171,0.11144212371144216,0.5088627193761301,0.11350414060900847,0.5119159847765118,0.10208367344889406,0.5084650127680871,0.11525164465058667,0.49717089049266144,0.1056055747998333
143,0.5105534826690821,0.11032729718624816,0.5089162904616189,0.11237564649774585,0.511871290107691,0.10103052328186782,0.5084610063121262,0.11417580919199115,0.49706565482206944,0.10457338819464182
144,0.5105638684333699,0.10922455500751642,0.5089597497926124,0.11125921242299848,0.5118153978428966,0.09998956116082405,0.5084388784240943,0.11311259390154112,0.4969656119513059,0.10355384535041712
145,0.5105935819797173,0.1081337683778588,0.508985705078618,0.11015471278666049,0.5117589177596514,0.0989606426583081,0.5084058168591172,0.1120618767073295,0.4968797549058646,0.1025468098253668
146,0.5106365879974532,0.10705481016372766,0.5089911861398527,0.10906202356305564,0.5117119892494201,0.09794362571052775,0.5083708579142395,0.11102353728904879,0.4968144940575813,0.10155214709590246
147,0.5106843374319352,0.10598755485377881,0.5089782180818417,0.10798102221121215,0.5116826902755705,0.09693837049690138,0.5083429313661728,0.10999745719040167,0.49677271801895717,0.10056972447053197
148,0.5107276786096316,0.10493187852078673,0.5089531792269595,0.1069115876220284,0.5116757805890868,0.09594473929614296,0.5083289463054198,0.10898351978228345,0.4967534271668196,0.09959941111684736
149,0.5107588854943627,0.10388765879467092,0.5089250806275445,0.1058536001162347,0.5116919955973176,0.0949625963872601,0.5083323370900198,0.10798161006080745,0.49675201079512205,0.09864107817477594
150,0.5107733599409111,0.10285477482354975,0.5089031971292995,0.10480694144579097,0.5117280324686666,0.09399180799878426,0.5083524113160154,0.10699161439115376,0.4967611417492922,0.09769459890364096
151,0.5107706137799707,0.10183310722624477,0.5088946590740028,0.10377149476892839,0.5117772497793398,0.09303224229405528,0.5083846615965794,0.10601342035152717,0.4967721481175081,0.09675984870681366
152,0.510754272827018,0.1008225380726703,0.508902630424079,0.10274714462149448,0.5118309613650466,0.092083769390068,0.5084219653607321,0.10504691673314018,0.496776615432809,0.09583670494700748
153,0.510731068468006,0.09982295090228226,0.5089255616648953,0.10173377691032164,0.5118800877578001,0.09114626138495596,0.5084563796579485,0.10409199361600802,0.4967679158533525,0.09492504671925248
154,0.5107090477226863,0.09883423074262258,0.5089577422233903,0.10073127891881876,0.5119168613107611,0.0902195923463097,0.5084810969155686,0.10314854242228264,0.4967423738224911,0.09402475479366544
155,0.5106954595759506,0.09785626408987286,0.5089910350064629,0.099739539300149,0.5119362701380221,0.08930363824051589,0.5084920890420721,0.10221645593422651,0.49669985294041996,0.09313571167911643
156,0.5106948840024661,0.09688893885307143,0.5090173302031633,0.09875844804701941,0.5119369668312682,0.08839827683325202,0.5084890361088622,0.1012956283102929,0.49664365996721305,0.09225780161306739
157,0.5107081109493112,0.09593214429212893,0.5090310003797586,0.09778789644445238,0.5119214504986638,0.08750338760831215,0.5084752948135179,0.10038595510366051,0.4965797803548536,0.09139091045217598
158,0.5107320663245443,0.09498577098234078,0.5090305799125647,0.09682777702804268,0.5118954536732293,0.08661885173577673,0.5084568881585453,0.09948733326351426,0.4965155762510764,0.09053492559067294
159,0.5107608008159302,0.09404971082195994,0.5090191045895602,0.09587798357611058,0.5118666322773777,0.08574455209168554,0.5084407650779619,0.09859966110633886,0.4964581959496692,0.08968973595374267
160,0.5107872804330059,0.09312385706488148,0.5090029869233782,0.0949384111365193,0.5118428343414649,0.08488037329427371,0.5084328158739144,0.0977228382524318,0.4964130365135303,0.08885523201953917
161,0.51080548455667,0.09220810433305505,0.5089897947011778,0.09400895604803551,0.5118303393812947,0.08402620170236771,0.5084362253116913,0.09685676554335287,0.49638261182927607,0.08803130585594403
162,0.5108121881437409,0.09130234858428224,0.5089856657591317,0.09308951592046345,0.5118324711969046,0.08318192535641245,0.5084506466283762,0.09600134498740959,0.49636608663813353,0.08721785116151035
163,0.5108078667656478,0.09040648706113506,0.5089932348047671,0.09217998958699686,0.5118489085560997,0.08234743390143079,0.5084724377691543,0.09515647976162159,0.49635958435585686,0.08641476324446323
164,0.5107964289669443,0.08952041825683012,0.5090108140569374,0.09128027706600522,0.5118758730780397,0.08152261853802738,0.5084958952506752,0.09432207423448695,0.496357205085608,0.08562193892325166
165,0.5107838496180662,0.08864404189704017,0.5090331468715883,0.09039027954152717,0.5119071671444035,0.08070737200042069,0.5085151117623966,0.09349803396022956,0.49635251783875795,0.0848392764408978
166,0.5107761304601575,0.08777725891808286,0.5090534684943596,0.08950989934722087,0.5119358091575067,0.0799015885349299,0.5085258626152914,0.09268426564605078,0.49634015775254064,0.0840666754471116
167,0.510777260571971,0.08691997144268193,0.509066106250271,0.08863903994951916,0.5119558509043334,0.07910516387228012,0.5085269032160258,0.09188067711831475,0.4963171250912297,0.08330403697840948
168,0.5107878918670914,0.08607208276455434,0.5090686323160637,0.08777760593495439,0.5119639093213191,0.07831799519969647,0.5085202556284778,0.09108717729477243,0.4962834599298909,0.08255126338524092
169,0.5108052156996112,0.08523349733536116,0.5090627194085456,0.0869255029953409,0.5119600008282108,0.07753998112781857,0.5085103928609671,0.09030367616837871,0.4962421173151774,0.08180825827259398
170,0.5108240949307679,0.08440412074488142,0.50905332829403,0.08608263790627432,0.5119474315039276,0.07677102165384182,0.5085025951312383,0.08953008480932127,0.49619806555966783,0.081074926519645
